ID;datasetName;informationWithheld;TaxonID;class;order;family;genus;species;scientificNameAuthorship;verbatimIdentification;scientificName;taxonRank;Lineage;dateIdentified;identifiedBy;decimalLatitude;decimalLongitude;geodeticDatum;elevationInMeters;verticalDatum;locationID;locality;municipality;stateProvince;region;country;locationRemarks;habitat;MeasurementOrFact;references;basisOfRecord;rightsHolder;Input.into.DB.-.name
565;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Mixtacandona;cottarellii;Danielopol, 1982;Mixtacandona cottarellii Danielopol, 1982;Mixtacandona cottarellii Danielopol, 1982;SPECIES;;1986;;41,106472;9,301240;WGS84;14;provided;;Riverine sediments, River Liscia, Northern Sardegna.;;I 6b;Sardegna Olbia Tempio;Italy;hyporheic zone;Interstitial - Hyporheic zone;stygobiont;Danielopol D.L. and Hartmann G. 1986. Ostracoda: Part I: stygobiont ostracoda from inalnd subterranean waters. In: Stygofauna Mundi (L. Botosaneanu ed.). E.J. Brill/Dr. W. Backhuys. Leiden.. 265-278.;Literature: D. Eme;;Marmonier P.
566;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Mixtacandona;elegans;Danielopol & Cvetkov, 1979;Mixtacandona elegans Danielopol & Cvetkov, 1978;Mixtacandona elegans Danielopol & Cvetkov, 1979;SPECIES;;1986;;43,372602;23,481731;WGS84;154;provided;;Wells in Krivodol, North-western Bulgaria.;Krivodol;I 9b;Krivodol;Bulgaria;Well;Well;stygobiont;Danielopol D.L. and Hartmann G. 1986. Ostracoda: Part I: stygobiont ostracoda from inalnd subterranean waters. In: Stygofauna Mundi (L. Botosaneanu ed.). E.J. Brill/Dr. W. Backhuys. Leiden.. 265-278.;Literature: D. Eme;;Marmonier P.
567;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Mixtacandona;elegans;Danielopol & Cvetkov, 1979;Mixtacandona elegans Danielopol & Cvetkov, 1978;Mixtacandona elegans Danielopol & Cvetkov, 1979;SPECIES;;1986;;42,109289;27,417690;WGS84;317;provided;;Groundwater coming out in a spring, Zvezdets South Eastern Bulgaria.;Zvezdets;I 9a;Malko Tarnovo;Bulgaria;spring;Spring;stygobiont;Danielopol D.L. and Hartmann G. 1986. Ostracoda: Part I: stygobiont ostracoda from inalnd subterranean waters. In: Stygofauna Mundi (L. Botosaneanu ed.). E.J. Brill/Dr. W. Backhuys. Leiden.. 265-278.;Literature: D. Eme;;Marmonier P.
568;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Mixtacandona;hvarensis;Danielopol, 1969;Mixtacandona hvarensis Danielopol, 1969;Mixtacandona hvarensis (Danielopol, 1969);SPECIES;;1986;;43,148770;16,707101;WGS84;178;calculated;;Well leading to a karstic system, Hvar Island, Yugoslavia.;Hvar Island;I 7c;Dalmatia;Croatia;Well;Well ;stygobiont;Danielopol D.L. and Hartmann G. 1986. Ostracoda: Part I: stygobiont ostracoda from inalnd subterranean waters. In: Stygofauna Mundi (L. Botosaneanu ed.). E.J. Brill/Dr. W. Backhuys. Leiden.. 265-278.;Literature: D. Eme;;Marmonier P.
569;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Mixtacandona;juberthiae;Danielopol, 1978;Mixtacandona juberthiae Danielopol, 1978;Mixtacandona juberthiae Danielopol, 1978;SPECIES;;1986;;43,940731;3,949454;WGS84;102;provided;;Cave gallery at Sauve, Southern France.;Sauve;I 3;Gard;France;Cave;Cave;stygobiont;Danielopol D.L. and Hartmann G. 1986. Ostracoda: Part I: stygobiont ostracoda from inalnd subterranean waters. In: Stygofauna Mundi (L. Botosaneanu ed.). E.J. Brill/Dr. W. Backhuys. Leiden.. 265-278.;Literature: D. Eme;P. Marmonier: Lyon: France;Marmonier P.
570;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Mixtacandona;;Klie, 1938;Mixtacandona n. sp. R1, 2006;Mixtacandona Klie, 1938;GENUS;;2006;;42,634500;2,440180;WGS84;314;provided;;Puits Mas Felip, ;66-Prades;Pyrenees-Orientales;Pyrenees Mountains;France;Unconsolidated Sediment Phreatic Zone  ;Interstitial - Phreatic Zone ;stygobiont;Stoch F., Malard F., Castellarini F., Dole-Olivier M-J. and J. Gibert - 2004. Statistical analyses and identification of indicators. European Project Report WP7 D8 (PASCALIS No EVK-CT-2001-00121), 156 p.;Pascalis project Database: Region: Roussillon: France;L. Deharveng: N. Coineau: C: Boutin: Toulouse: France;Marmonier P.
571;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Mixtacandona;;Klie, 1938;Mixtacandona n. sp. R1, 2006;Mixtacandona Klie, 1938;GENUS;;2006;;42,812800;2,503580;WGS84;285;provided;;P34;66-Saint-Paul-de-Fenouillet;Pyrenees-Orientales;Pyrenees Mountains;France;Unconsolidated Sediment Phreatic Zone  ;Interstitial - Phreatic Zone ;stygobiont;Stoch F., Malard F., Castellarini F., Dole-Olivier M-J. and J. Gibert - 2004. Statistical analyses and identification of indicators. European Project Report WP7 D8 (PASCALIS No EVK-CT-2001-00121), 156 p.;Pascalis project Database: Region: Roussillon: France;L. Deharveng: N. Coineau: C: Boutin: Toulouse: France;Marmonier P.
572;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Mixtacandona;;Klie, 1938;Mixtacandona n. sp. R1, 2006;Mixtacandona Klie, 1938;GENUS;;2006;;42,462800;2,609830;WGS84;498;provided;;Fou n¡1, grotte de la, ;66-Corsavy;Pyrenees-Orientales;Pyrenees Mountains;France;Cave;Cave;stygobiont;Stoch F., Malard F., Castellarini F., Dole-Olivier M-J. and J. Gibert - 2004. Statistical analyses and identification of indicators. European Project Report WP7 D8 (PASCALIS No EVK-CT-2001-00121), 156 p.;Pascalis project Database: Region: Roussillon: France;L. Deharveng: N. Coineau: C: Boutin: Toulouse: France;Marmonier P.
573;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Mixtacandona;;Klie, 1938;Mixtacandona n. sp. R1, 2006;Mixtacandona Klie, 1938;GENUS;;2006;;42,627070;2,686710;WGS84;345;provided;;Camelas, source captee, ;66-Camelas;Pyrenees-Orientales;Pyrenees Mountains;France;karstSaturated Zone  ;Spring;stygobiont;Stoch F., Malard F., Castellarini F., Dole-Olivier M-J. and J. Gibert - 2004. Statistical analyses and identification of indicators. European Project Report WP7 D8 (PASCALIS No EVK-CT-2001-00121), 156 p.;Pascalis project Database: Region: Roussillon: France;L. Deharveng: N. Coineau: C: Boutin: Toulouse: France;Marmonier P.
574;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Mixtacandona;;Klie, 1938;Mixtacandona n. sp. R1, 2006;Mixtacandona Klie, 1938;GENUS;;2006;;42,858600;2,701160;WGS84;110;provided;;Comelade, ;66-Millas;Pyrenees-Orientales;Pyrenees Mountains;France;Hyporheic;Interstitial - Hyporheic zone;stygobiont;Stoch F., Malard F., Castellarini F., Dole-Olivier M-J. and J. Gibert - 2004. Statistical analyses and identification of indicators. European Project Report WP7 D8 (PASCALIS No EVK-CT-2001-00121), 156 p.;Pascalis project Database: Region: Roussillon: France;L. Deharveng: N. Coineau: C: Boutin: Toulouse: France;Marmonier P.
575;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Mixtacandona;;Klie, 1938;Mixtacandona n. sp. R1, 2006;Mixtacandona Klie, 1938;GENUS;;2006;;42,472010;2,702180;WGS84;250;provided;;PP;66-Reynes;Pyrenees-Orientales;Pyrenees Mountains;France;Hyporheic;Interstitial - Hyporheic zone;stygobiont;Stoch F., Malard F., Castellarini F., Dole-Olivier M-J. and J. Gibert - 2004. Statistical analyses and identification of indicators. European Project Report WP7 D8 (PASCALIS No EVK-CT-2001-00121), 156 p.;Pascalis project Database: Region: Roussillon: France;L. Deharveng: N. Coineau: C: Boutin: Toulouse: France;Marmonier P.
576;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Mixtacandona;;Klie, 1938;Mixtacandona n. sp. R1, 2006;Mixtacandona Klie, 1938;GENUS;;2006;;42,675600;2,703240;WGS84;114;provided;;Comelade, Route D612 Comelade;66-Millas;Pyrenees-Orientales;Pyrenees Mountains;France;Unconsolidated Sediment Phreatic Zone  ;Interstitial - Phreatic Zone ;stygobiont;Stoch F., Malard F., Castellarini F., Dole-Olivier M-J. and J. Gibert - 2004. Statistical analyses and identification of indicators. European Project Report WP7 D8 (PASCALIS No EVK-CT-2001-00121), 156 p.;Pascalis project Database: Region: Roussillon: France;L. Deharveng: N. Coineau: C: Boutin: Toulouse: France;Marmonier P.
577;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Mixtacandona;;Klie, 1938;Mixtacandona n. sp. R1, 2006;Mixtacandona Klie, 1938;GENUS;;2006;;42,684900;2,705650;WGS84;97;provided;;Salvayre voie ferree, ;66-Millas;Pyrenees-Orientales;Pyrenees Mountains;France;Unconsolidated Sediment Phreatic Zone  ;Interstitial - Phreatic Zone ;stygobiont;Stoch F., Malard F., Castellarini F., Dole-Olivier M-J. and J. Gibert - 2004. Statistical analyses and identification of indicators. European Project Report WP7 D8 (PASCALIS No EVK-CT-2001-00121), 156 p.;Pascalis project Database: Region: Roussillon: France;L. Deharveng: N. Coineau: C: Boutin: Toulouse: France;Marmonier P.
578;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Mixtacandona;;Klie, 1938;Mixtacandona n. sp. R1, 2006;Mixtacandona Klie, 1938;GENUS;;2006;;42,502850;2,748180;WGS84;153;provided;;P47 chemin des cerisiers, ;66-Ceret;Pyrenees-Orientales;Pyrenees Mountains;France;Unconsolidated Sediment Phreatic Zone  ;Well;stygobiont;Stoch F., Malard F., Castellarini F., Dole-Olivier M-J. and J. Gibert - 2004. Statistical analyses and identification of indicators. European Project Report WP7 D8 (PASCALIS No EVK-CT-2001-00121), 156 p.;Pascalis project Database: Region: Roussillon: France;L. Deharveng: N. Coineau: C: Boutin: Toulouse: France;Marmonier P.
579;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Mixtacandona;;Klie, 1938;Mixtacandona n. sp. R1, 2006;Mixtacandona Klie, 1938;GENUS;;2006;;42,501240;2,755120;WGS84;138;provided;;P46 PN23 Passageniveau, ;66-Ceret;Pyrenees-Orientales;Pyrenees Mountains;France;Unconsolidated Sediment Phreatic Zone  ;Well;stygobiont;Stoch F., Malard F., Castellarini F., Dole-Olivier M-J. and J. Gibert - 2004. Statistical analyses and identification of indicators. European Project Report WP7 D8 (PASCALIS No EVK-CT-2001-00121), 156 p.;Pascalis project Database: Region: Roussillon: France;L. Deharveng: N. Coineau: C: Boutin: Toulouse: France;Marmonier P.
580;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Mixtacandona;;Klie, 1938;Mixtacandona n. sp. R1, 2006;Mixtacandona Klie, 1938;GENUS;;2006;;42,840950;2,761380;WGS84;250;provided;;P29;66-Vingrau;Pyrenees-Orientales;Pyrenees Mountains;France;Unconsolidated Sediment Phreatic Zone  ;Interstitial - Phreatic Zone ;stygobiont;Stoch F., Malard F., Castellarini F., Dole-Olivier M-J. and J. Gibert - 2004. Statistical analyses and identification of indicators. European Project Report WP7 D8 (PASCALIS No EVK-CT-2001-00121), 156 p.;Pascalis project Database: Region: Roussillon: France;L. Deharveng: N. Coineau: C: Boutin: Toulouse: France;Marmonier P.
581;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Mixtacandona;;Klie, 1938;Mixtacandona n. sp. R1, 2006;Mixtacandona Klie, 1938;GENUS;;2006;;42,557500;2,925800;WGS84;35;provided;;Puits aux cypres, ;66-Saint-Genis-des-Fontaines;Pyrenees-Orientales;Pyrenees Mountains;France;Unconsolidated Sediment Phreatic Zone  ;Interstitial - Phreatic Zone ;stygobiont;Stoch F., Malard F., Castellarini F., Dole-Olivier M-J. and J. Gibert - 2004. Statistical analyses and identification of indicators. European Project Report WP7 D8 (PASCALIS No EVK-CT-2001-00121), 156 p.;Pascalis project Database: Region: Roussillon: France;L. Deharveng: N. Coineau: C: Boutin: Toulouse: France;Marmonier P.
582;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Mixtacandona;;Klie, 1938;Mixtacandona n. sp. R1, 2006;Mixtacandona Klie, 1938;GENUS;;2006;;43,117100;2,240970;WGS84;140;provided;;p ancienne gare;Cepie;Aude;Aude;France;Unconsolidated Sediment Phreatic Zone  ;Interstitial - Phreatic Zone ;stygobiont;Stoch F., Malard F., Castellarini F., Dole-Olivier M-J. and J. Gibert - 2004. Statistical analyses and identification of indicators. European Project Report WP7 D8 (PASCALIS No EVK-CT-2001-00121), 156 p.;Pascalis project Database: Region: Roussillon: France;L. Deharveng: N. Coineau: C: Boutin: Toulouse: France;Marmonier P.
583;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Mixtacandona;;Klie, 1938;Mixtacandona sp. (gr. juberthieae), 2019;Mixtacandona Klie, 1938;GENUS;gr. juberthieae;2019;;44,738103;4,957114;WGS84;156;provided;;Drôme River, secteur des Ramières;Crest;Drôme;;France;Hyporheic;Interstitial - Hyporheic zone;stygobiont;Marmonier P., Olivier M.-J., Creuze des Chatelliers M., Paran F., Graillot, D., Winiarski T., Konecny-Dupré L., Navel S. and Cadilhac L. (2019). Does spatial heterogeneity of hyporheic fauna vary similarly with natural and artificial changes in braided river width? Science of the Total Environment, 689: 57-69;River-Groundwater exchanges study;P. Marmonier: Lyon: France;Marmonier P.
584;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Mixtacandona;;Klie, 1938;Mixtacandona sp. (gr. juberthieae), 2020;Mixtacandona Klie, 1938;GENUS;gr. juberthieae;2020;;44,261060;4,331355;WGS84;96;provided;;Cèze River, Gorges sector;Méjannes-le-Clap;Gard;Cévennes;France;Hyporheic;Interstitial - Hyporheic zone;stygobiont;Marmonier P.,  Creuze des Chatelliers M., Olivier M.-J., Radakovitch O., Mayer A., Chapuis H., Graillot, D., Re-Bahuaud J., Johannet A. and Cadilhac L. (2020). Are surface water characteristics efficient to locate hyporheic biodiversity hotspots? Science of the Total Environment, 738: 5139930;River-Groundwater exchanges study;P. Marmonier: Lyon: France;Marmonier P.
585;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Mixtacandona;;Klie, 1938;Mixtacandona sp. Esp1, 1982;Mixtacandona Klie, 1938;GENUS;;1982;;;;;;;;Mallorca;Mallorca;;Balearic islands;Spain;Cave, spring, Hyporheic zone;;stygobiont;Gines, A. (1982) Inventario de especies Cavernicolas de las Islas Baleares. Endins, 9, 57-75;Literature: F. Malard;;Marmonier P.
586;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Mixtacandona;;Klie, 1938;Mixtacandona sp. Ital 2013;Mixtacandona Klie, 1938;GENUS;;2013;;43,403002;12,968828;WGS84;207;calculated;;Frassassi cave;Genga;Marche;;Italy;Cave;Cave;stygobiont;Peterson D.E., Finger K.L., Iepure S., Mariani S., Montanari A., Namiotko T. (2013) Ostracod assemblages in the Frassassi caves and adjacent sulfidic spring and Sentino River in the Northeastern apennines of Italy. J. Cave Karst Studies, 75: 11-27.;Literature: P. Marmonier;;Marmonier P.
587;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Mixtacandona;laisi laisi;Klie, 1938;Mixtacandona laisi laisi (Klie, 1938);Mixtacandona laisi Klie, 1938;SPECIES;;1986;;47,848104;7,567154;WGS84;213;provided;;Wells, upper Rhine Valley;;II 8;Baden-Wurttemberg;Germany;Well;Well;stygobiont;Danielopol D.L. and Hartmann G. 1986. Ostracoda: Part I: stygobiont ostracoda from inalnd subterranean waters. In: Stygofauna Mundi (L. Botosaneanu ed.). E.J. Brill/Dr. W. Backhuys. Leiden.. 265-278.;Literature: D. Eme;;Marmonier P.
588;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Mixtacandona;laisi laisi;Klie, 1938;Mixtacandona laisi laisi (Klie, 1938);Mixtacandona laisi Klie, 1938;SPECIES;;1986;;51,728459;10,253821;WGS84;223;provided;;Wells, Harz;;II 8;Harz;Germany;Well;Well;stygobiont;Danielopol D.L. and Hartmann G. 1986. Ostracoda: Part I: stygobiont ostracoda from inalnd subterranean waters. In: Stygofauna Mundi (L. Botosaneanu ed.). E.J. Brill/Dr. W. Backhuys. Leiden.. 265-278.;Literature: D. Eme;;Marmonier P.
589;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Mixtacandona;laisi laisi;Klie, 1938;Mixtacandona laisi laisi (Klie, 1938);Mixtacandona laisi Klie, 1938;SPECIES;;1959;;50,732703;7,096311;WGS84;68;provided;;Bonn in Brunnen;Bonn;;North Rhine-Westphalia;Germany;Well;Well;stygobiont;Priesel-Dichtl G. 1959. Die Grundwasserfauna im Salzburger Becken und im auschl. Alpenvorland. Arch. F. Hydrobiol. Dtsch., 55 : 281-370;Literature: F. Malard;;Marmonier P.
590;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Mixtacandona;laisi laisi;Klie, 1938;Mixtacandona laisi laisi (Klie, 1938);Mixtacandona laisi Klie, 1938;SPECIES;;1959;;47,936470;8,106973;WGS84;993;provided;;oberrheinische Tiefebene;Tiefen;;Bradenburg;Germany;Well;Well;stygobiont;Priesel-Dichtl G. 1959. Die Grundwasserfauna im Salzburger Becken und im auschl. Alpenvorland. Arch. F. Hydrobiol. Dtsch., 55 : 281-370;Literature: F. Malard;;Marmonier P.
591;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Mixtacandona;laisi laisi;Klie, 1938;Mixtacandona laisi laisi (Klie, 1938);Mixtacandona laisi Klie, 1938;SPECIES;;2009;;49,203213;9,341007;WGS84;243;calculated;;Wells in Baden-Wurttenberg;;;Baden-Wurttemberg;Germany;Well;Well;stygobiont;Hahn H.J. & Fuchs A. (2009). Distribution patterns of groundwater communities across aquifer types in south-western Germany. Freshwater Biology. 54: 848-860.;Literature: P. Marmonier;;Marmonier P.
592;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Mixtacandona;laisi laisi;Klie, 1938;Mixtacandona laisi laisi (Klie, 1938);Mixtacandona laisi Klie, 1938;SPECIES;;1990;;48,304140;7,689672;WGS84;162;calculated;;Rhinau, sous-ecoulement du Rhin et de l'Ill, Interstitiel bras morts du Rhin;67-Rhinau;Bas-Rhin;;France;Hyporheic;Interstitial - Hyporheic zone;stygobiont;Meisch, C. Wouters, K. & Martens, K. (1990) Liste annotee des ostracodes actuels non-marins trouves en France (Crustacea, Ostracoda). Travaux scientifiques du musee national d'histoire naturelle de Luxembourg, 62 p;Pascalis project Database: Europe;P. Marmonier: Lyon: France;Marmonier P.
593;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Mixtacandona;laisi laisi;Klie, 1938;Mixtacandona laisi laisi (Klie, 1938);Mixtacandona laisi Klie, 1938;SPECIES;;1938;;48,522475;7,733445;WGS84;140;calculated;;Muller, puits de la ferme, Puits de la ferme Muller;67-Illkirch-Graffenstaden;Bas-Rhin;;France;Well;Well;stygobiont;Klie, W. (1938) Ostracoden aus dem Grundwasser der oberrheinischen Tiefebene. Archiv f. Naturgeschichte, 7 (1), 1-28;Pascalis project Database: Europe;P. Marmonier: Lyon: France;Marmonier P.
594;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Mixtacandona;laisi;Klie, 1938;Mixtacandona laisi vidobonensis (Klie, 1938);Mixtacandona laisi Klie, 1938;SPECIES;;1994;;47,809490;13,055010;WGS84;430;provided;;Salzburg;Salzburg;;Salzburg;Austria;;;stygobiont;Christian E., Pospisil P., Haase M. (1994). Autriche. In Ecyclopaedia Bipspeologica, Juberthie C. & Decu V. Eds., vol.1: 595-603.;Literature: F. Malard;P. Marmonier: Lyon: France;Marmonier P.
595;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Mixtacandona;laisi;Klie, 1938;Mixtacandona laisi vidobonensis (Klie, 1938);Mixtacandona laisi Klie, 1938;SPECIES;;1959;;48,247078;13,047042;WGS84;353;provided;;Haiden 8, bei Braunau;Haiden;;Oberosterreich;Austria;Well;Well;stygobiont;Priesel-Dichtl G. 1959. Die Grundwasserfauna im Salzburger Becken und im auschl. Alpenvorland. Arch. F. Hydrobiol. Dtsch., 55 : 281-370;Literature: F. Malard;P. Marmonier: Lyon: France;Marmonier P.
