id	name	code	country_code	coordinates	municipality	province
3461	Source N 2 A Planaires	PLANAISP	FR		DURBAN SUR ARIZE	ARIEGE
3462	Puits Pons	PONSWELL	FR		TOULOUSE	HAUTE GARONNE
3463	Fontaine Publique	PUBLICFT	FR		BRUNIQUEL	TARN ET GARONNE
3464	Plage Du Tunnel De Puech Mergou	PUECHMER	FR		MARSAL	TARN
3465	Tarn - Plage De Salueges	SALUEGES	FR		AMBIALET	TARN
3466	Puits. 11 Bis Rue Serre De Riviere Albi	SERREWEL	FR		ALBI	TARN
3467	Sondage Tube Dans Le Sour	SOURHY	FR		MOULIS	ARIEGE
3468	Sbr Tarn	STCIRGU	FR		SAINT CIRGUE	TARN
3469	Puits A Saint Girons	STGIROW	FR		SAINT GIRONS	ARIEGE
3470	Puits De Saint Martin	STMARTIW	FR		LARROQUE	TARN
3471	Sbr Tarn Plage Aval Usine E.d.f. Des Avalats	TARNEDFH	FR		SAINTT JUERY	TARN
3472	Riviere Dourdou - Plage Du Pont A Vabres L Abbaye	VABRESZH	FR		VABRES L ABBAYE	AVEYRON
3473	Puits Aep A Varilhes	VARILHES	FR		VARILHES	ARIEGE
3474	Sondage Tube Dans Le Volp	VOLPHY	FR		MONTESQUIEU AVANTES	ARIEGE
3475	Interstitiel Volp N 1 Amont De La Perte (Ng 1972 P.172)	VOLPINTE	FR		MONTESQUIEU AVANTES	ARIEGE
3476	Piezometre 8 Montvalent	W08MONTV	FR		MONTVALENT	LOT
3477	Piezometre 10 Montvalent	W10MONTV	FR		MONTVALENT	LOT
3478	Grotte Resurgence D Alzen	ALZENCA	FR		ALZEN	ARIEGE
3479	Le Briandt. Ruisseau Souterrain	BRIANDT	FR		CHASTEAUX	COREZE
3480	Cueva De Can Masiet	CANMASIE	ES		LA RIBA	TARRAGONA
3481	Cueva De Capeanes	CAPEANES	ES		CAPCANES	TARRAGONA
3483	Cova Del Conill	CONILLCA	ES		HORTA DE SANT JOAN	TARRAGONA
3484	Resurgence De Huete (Rio Maor - Tajo)	DEHUETSP	ES		LORANCA DEL CAMPO	CUENCA
3486	Cova Dels Graners	GRANERSC	ES		LASPUNA	HUESCA
3487	Spring Solencio De Morrano	MORRANSP	ES		MORRANO	HUESCA
3488	Rio Noguera Ribagorzana	NOGUERAR	ES		AREN	HUESCA
3489	Forat De L Or Fuente	ORFUENTE	ES		CELLERS	LERIDA
3490	Rio Alcanadre	RALCANAD	ES		BIERGE	HUESCA
3491	Rio Bergantes	RBERGANT	ES		FORCALL	CASTELLON
3492	Rio Aragon	RIARAGON	ES		SANTA CILIA	HUESCA
3494	Rio Montsant (Ebro)	RMONTSAN	ES		GARCIA	TARRAGONA
3495	Rio Vero En Amont De Barbastro Sous Le Pont	RVEROABA	ES		BARBASTRO	HUESCA
3496	Rio Vero En Amont D Huerta De Vero	RVEROAHU	ES		HUERTA DE VERO	HUESCA
3497	Rio Vero A Barbastro	RVEROBAR	ES		BARBASTRO	HUESCA
3502	Affluent De Rive Gauche Du Rio Noguera Ribagorzana	RGNOGUER	ES		EL PONT DE SUERT	LERIDA
3503	Dourdou Le Cambon	LECAMBON	FR		SAINT AFFRIQUE	AVEYRON
3504	Can004: La Cueva Del Agua	AGUACAVE	ES		INCONNU	CANTABRIA
3505	Can032: Rio Ason Cubera 3	ASONHY1	ES		INCONNU	CANTABRIA
3506	Can029: Rio Ason Near Ramales (Park)	ASONHY4	ES		RAMALES DE LA VICTORIA	CANTABRIA
3507	Can067: Surgencia Del Comellante	COMELLSP	ES		INCONNU	CANTABRIA
3508	Well About 1 Km E Of L Argentera Just S Of The Road To Duesaigues	ARGENTEW	ES		L ARGENTERA	TARRAGONA
3510	Cova De La Fou	COVAFOU	ES		CAPCANES	TARRAGONA
3511	Rio Guatizalema	GUATIZAL	ES		SIPAN	HUESCA
3512	Fuente Lludriga	LLUDRIGA	ES		CAPAFONTS	TARRAGONA
3514	Well Just S Of Riu Corb	RIUCORBP	ES		LLORAC	TARRAGONA
3515	Well About 50 M S Of Riu Corb	RIUCORBW	ES		NALEC	LERIDA
3517	Well E. De La Carretera Valderrobres-Arnes	VALDERRO	ES		VALDERROBRES	TERUEL
