rowID	CollCode	BibCit	InfWith	AssBy	VerbLoc	LocID	Lat	Long	LatLongP	CoordProto	CoordSyst	ElevMin	ElevMax	Country	CountryCod	Munici	Provin	Habita	Access	LocRem	EventID	EvenTtype	EventDate	VerbaDate	SamplEff	SamplMet	Fixative	Program	Target	CollByPerson	CollByGroup	EventRem	MeasDate	MeasByPerson	MeasByGroup	WaterTemp	WaterCond	MeasRemar	DateIden	IdenBy	IdenAttri	IdenVer	TaxCode	IdenQualif	TypeSta	IdenRem	Phylum	Class	Order	Family	Genus	Subgenus	Species	Subspecies	TaxRank	TaxStat	Authorship	ScName	TaxRem	MOTU	OccID	BasRec	RefBy	OrgQuan	OrgCount	OccRem	AssRef	Eyes	Pigment	Gene	AN	Isolate	Origin_tax_name	Collection	OriginalLink	DataSource
3156	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	HYPORHEIC ZONE OF CARDONA RIVER AT CARDONA	CARDONA	41,88831	1,71697	0,001	Georeferenced at site location	Decimal degrees WGS84	341	341	SPAIN		CARDONA	BARCELONA	ZONE HYPORHEIQUE	ZONE HYPORHEIQUE		CARDONA_201802	Biotic sampling	2018-02-17		60	SONDAGE BOU ROUCH	ALCOOL	Integrative study of convergent genomic evolution across three animal groups	PROASELLUS_LESCHERAE	DOUADY C|SACLIER N|VOISIN J		A single Bou-Rouch pumping pipe with 3 depths (30 50 and 80 cm). Groundwater fauna at dephs of 50 and 80 cm.	2018-02-17	DOUADY C|SACLIER N|VOISIN J		6,7	837		2018-10-22	MALARD F	Morphologie	Stenasellus virei angelieri	Svireiangelieri				Arthropoda	Malacostraca	Isopoda	Stenasellidae	Stenasellus		virei	angelieri	Subspecies	accepted	Magniez, 1968	Stenasellus virei angelieri Magniez, 1968		Stenasellus virei angelieri_47	STENASELLUS_SP|CARDONA_201802	Preserved specimen	MALARD F		1	J1=1 juvenile		Eyeless	Unpigmented					UCBLZ collections: Zoological Collections of University Claude Bernard Lyon 1	https://gotit.univ-lyon1.fr/en/	The World Asellidae Database
3157	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	CONFLUENCE RIVIERE EL RITORT ET TORRENT DE L AVALLENEDA	HCAMPROD	42,336	2,40023	0,001	Georeferenced at site location	Decimal degrees WGS84	1020	1020	SPAIN		CAMPRODON	GIRONA	ZONE HYPORHEIQUE	ZONE HYPORHEIQUE		HCAMPROD_201709	Biotic sampling	2017-09-22			SONDAGE BOU ROUCH	ALCOOL|CRYOCONSERVATION	Integrative study of convergent genomic evolution across three animal groups	PROASELLUS_PHREATICUS	DOUADY C|SACLIER N|VOISIN J		Trois SBR (2-3 profondeurs)	2017-09-22	DOUADY C|SACLIER N|VOISIN J		10,9	185		2017-12-15	MALARD F	Morphologie	Stenasellus virei angelieri	Svireiangelieri				Arthropoda	Malacostraca	Isopoda	Stenasellidae	Stenasellus		virei	angelieri	Subspecies	accepted	Magniez, 1968	Stenasellus virei angelieri Magniez, 1968		Stenasellus virei angelieri_47	STENASELLUS_VIREI|HCAMPROD_201709	Preserved specimen	MALARD F		29			Eyeless	Unpigmented					UCBLZ collections: Zoological Collections of University Claude Bernard Lyon 1	https://gotit.univ-lyon1.fr/en/	The World Asellidae Database
3158	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	SOURCE DE LA CLUE DE LA FOU	CLUEFOU	42,82059489	2,50739369	0,1	Nearest locality	Decimal degrees WGS84			FRANCE		SAINT PAUL DE FENOUILLET	PYRENEES ORIENTALES	AQUIFERE KARSTIQUE	SOURCE		CLUEFOU_000000	Biotic sampling				0 - INCONNU	0 - INCONNU	Programme inconnu	STENASELLIDAE|INCONNU	INCONNU				INCONNU						INCONNU	Morphologie	Stenasellus virei angelieri	Svireiangelieri				Arthropoda	Malacostraca	Isopoda	Stenasellidae	Stenasellus		virei	angelieri	Subspecies	accepted	Magniez, 1968	Stenasellus virei angelieri Magniez, 1968			STENASELLUS_VIREI_ANGELIERI|CLUEFOU_000000	Literature	MALARD F	NA			Magniez G. 1976. Contribution a la connaissance de la biologie des Stenasellidae (Crustacea Isopoda Asellota des eaux souterraines). These d Etat A.O. 10 239, Universite de Dijon, France.	Eyeless	Unpigmented							
3159	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	SOURCE DE DURDULL	DURDULL	42,44946682	2,62511657	0,1	Nearest locality	Decimal degrees WGS84			FRANCE		ARLES SUR TECH	PYRENEES ORIENTALES	AQUIFERE KARSTIQUE	SOURCE		DURDULL_000000	Biotic sampling				0 - INCONNU	0 - INCONNU	Programme inconnu	STENASELLIDAE|INCONNU	INCONNU				INCONNU						INCONNU	Morphologie	Stenasellus virei angelieri	Svireiangelieri				Arthropoda	Malacostraca	Isopoda	Stenasellidae	Stenasellus		virei	angelieri	Subspecies	accepted	Magniez, 1968	Stenasellus virei angelieri Magniez, 1968			STENASELLUS_VIREI_ANGELIERI|DURDULL_000000	Literature	MALARD F	NA			Magniez G. 1976. Contribution a la connaissance de la biologie des Stenasellidae (Crustacea Isopoda Asellota des eaux souterraines). These d Etat A.O. 10 239, Universite de Dijon, France.	Eyeless	Unpigmented							
3160	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	RIVIERE SOUTERRAINE DE L EMPEREUR	EMPEREUR	42,44333186	2,56326407	0,1	Nearest locality	Decimal degrees WGS84			FRANCE		MONTFERRER	PYRENEES ORIENTALES	AQUIFERE KARSTIQUE	GROTTE		EMPEREUR_000000	Biotic sampling				0 - INCONNU	0 - INCONNU	Programme inconnu	STENASELLIDAE|INCONNU	INCONNU				INCONNU						INCONNU	Morphologie	Stenasellus virei angelieri	Svireiangelieri				Arthropoda	Malacostraca	Isopoda	Stenasellidae	Stenasellus		virei	angelieri	Subspecies	accepted	Magniez, 1968	Stenasellus virei angelieri Magniez, 1968			STENASELLUS_VIREI_ANGELIERI|EMPEREUR_000000	Literature	MALARD F	NA			Magniez G. 1976. Contribution a la connaissance de la biologie des Stenasellidae (Crustacea Isopoda Asellota des eaux souterraines). These d Etat A.O. 10 239, Universite de Dijon, France.	Eyeless	Unpigmented							
3161	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	AVENC DE LA CABANA D EN GARRAVA	GARRAVAC	42,3622	1,62785	0,1	Nearest locality	Decimal degrees WGS84			SPAIN		TOLORIU	LERIDA	AQUIFERE KARSTIQUE	GROTTE		GARRAVAC_000000	Biotic sampling				0 - INCONNU	FORMOL	Programme inconnu	STENASELLIDAE|INCONNU	FABRIQUE F				FABRIQUE F						INCONNU	Morphologie	Stenasellus virei angelieri	Svireiangelieri				Arthropoda	Malacostraca	Isopoda	Stenasellidae	Stenasellus		virei	angelieri	Subspecies	accepted	Magniez, 1968	Stenasellus virei angelieri Magniez, 1968			STENASELLUS_VIREI_ANGELIERI|GARRAVAC_000000	Literature	MALARD F	Quelques individus (1-5)		1 Male 3 Femelles 1 Femelle poche vide	Magniez G. 1999. Isopodes Aselloides stygobies d Espagne, IV. Stenasellidae: taxonomie, histoire evolutive et biogeographie. Beaufortia, 49(11), 115-139.	Eyeless	Unpigmented							
3162	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	NAPPE ALLUVIALE DU TECH. STATION I	TECHSTA1	42,57410195	2,89423602	0,1	Nearest locality	Decimal degrees WGS84			FRANCE		BROUILLA	PYRENEES ORIENTALES	AQUIFERE ALLUVIAL	0 - INCONNU		TECHSTA1_000000	Biotic sampling				0 - INCONNU	0 - INCONNU	Programme inconnu	STENASELLIDAE|INCONNU	INCONNU				INCONNU						INCONNU	Morphologie	Stenasellus virei angelieri	Svireiangelieri				Arthropoda	Malacostraca	Isopoda	Stenasellidae	Stenasellus		virei	angelieri	Subspecies	accepted	Magniez, 1968	Stenasellus virei angelieri Magniez, 1968			STENASELLUS_VIREI_ANGELIERI|TECHSTA1_000000	Literature	MALARD F	NA			Magniez G. 1976. Contribution a la connaissance de la biologie des Stenasellidae (Crustacea Isopoda Asellota des eaux souterraines). These d Etat A.O. 10 239, Universite de Dijon, France.	Eyeless	Unpigmented							
3163	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	NAPPE ALLUVIALE DU TECH. STATION II	TECHSTA2	42,57410195	2,89423602	0,1	Nearest locality	Decimal degrees WGS84			FRANCE		BROUILLA	PYRENEES ORIENTALES	AQUIFERE ALLUVIAL	0 - INCONNU		TECHSTA2_000000	Biotic sampling				0 - INCONNU	0 - INCONNU	Programme inconnu	STENASELLIDAE|INCONNU	INCONNU				INCONNU						INCONNU	Morphologie	Stenasellus virei angelieri	Svireiangelieri				Arthropoda	Malacostraca	Isopoda	Stenasellidae	Stenasellus		virei	angelieri	Subspecies	accepted	Magniez, 1968	Stenasellus virei angelieri Magniez, 1968			STENASELLUS_VIREI_ANGELIERI|TECHSTA2_000000	Literature	MALARD F	NA			Magniez G. 1976. Contribution a la connaissance de la biologie des Stenasellidae (Crustacea Isopoda Asellota des eaux souterraines). These d Etat A.O. 10 239, Universite de Dijon, France.	Eyeless	Unpigmented							
3164	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	NAPPE ALLUVIALE DU TECH STATION III	TECHSTA3	42,57410195	2,89423602	0,1	Nearest locality	Decimal degrees WGS84			FRANCE		BROUILLA	PYRENEES ORIENTALES	AQUIFERE ALLUVIAL	0 - INCONNU		TECHSTA3_000000	Biotic sampling				0 - INCONNU	0 - INCONNU	Programme inconnu	STENASELLIDAE|INCONNU	INCONNU				INCONNU						INCONNU	Morphologie	Stenasellus virei angelieri	Svireiangelieri				Arthropoda	Malacostraca	Isopoda	Stenasellidae	Stenasellus		virei	angelieri	Subspecies	accepted	Magniez, 1968	Stenasellus virei angelieri Magniez, 1968			STENASELLUS_VIREI_ANGELIERI|TECHSTA3_000000	Literature	MALARD F	NA			Magniez G. 1976. Contribution a la connaissance de la biologie des Stenasellidae (Crustacea Isopoda Asellota des eaux souterraines). These d Etat A.O. 10 239, Universite de Dijon, France.	Eyeless	Unpigmented							
3165	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	SKC DANS GRAVIER DE LA TET A THUES-LES-BAINS	TETHYTHU	42,50367274	2,22858605	0,1	Nearest locality	Decimal degrees WGS84			FRANCE		THUES ENTRE VALLS	PYRENEES ORIENTALES	ZONE HYPORHEIQUE	ZONE HYPORHEIQUE		TETHYTHU_000000	Biotic sampling				SONDAGE KARAMAN CHAPPUIS	0 - INCONNU	Programme inconnu	STENASELLIDAE|INCONNU	INCONNU				INCONNU						INCONNU	Morphologie	Stenasellus virei angelieri	Svireiangelieri				Arthropoda	Malacostraca	Isopoda	Stenasellidae	Stenasellus		virei	angelieri	Subspecies	accepted	Magniez, 1968	Stenasellus virei angelieri Magniez, 1968			STENASELLUS_VIREI_ANGELIERI|TETHYTHU_000000	Literature	MALARD F	NA			Magniez G. 1976. Contribution a la connaissance de la biologie des Stenasellidae (Crustacea Isopoda Asellota des eaux souterraines). These d Etat A.O. 10 239, Universite de Dijon, France.	Eyeless	Unpigmented							
3166	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	CAVE BOFIA DE SAN JANINE	BOFIACA	42,0759	1,8232	0,1	Nearest locality	Decimal degrees WGS84			SPAIN		AVIA	BARCELONA	AQUIFERE KARSTIQUE	GROTTE		BOFIACA_197406	Biotic sampling	1974-06-02			0 - INCONNU	FORMOL	Programme inconnu	STENASELLIDAE|INCONNU	FABRIQUE F			1974-06-02	FABRIQUE F						INCONNU	Morphologie	Stenasellus virei angelieri	Svireiangelieri				Arthropoda	Malacostraca	Isopoda	Stenasellidae	Stenasellus		virei	angelieri	Subspecies	accepted	Magniez, 1968	Stenasellus virei angelieri Magniez, 1968			STENASELLUS_VIREI_ANGELIERI|BOFIACA_197406	Literature	MALARD F	Un seul individu		1 Femelle intersexuee	Magniez G. 1999. Isopodes Aselloides stygobies d Espagne, IV. Stenasellidae: taxonomie, histoire evolutive et biogeographie. Beaufortia, 49(11), 115-139.	Eyeless	Unpigmented							
3167	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	RIO BURRO (BASSIN DU RIO FLUVIA)	BURRORI1	42,19504	2,69622	1	Nearest locality	Decimal degrees WGS84			SPAIN		BESALU	GIRONA	ZONE HYPORHEIQUE	ZONE HYPORHEIQUE		BURRORI1_197809	Biotic sampling	1978-09-18			SONDAGE BOU ROUCH	FORMOL	Programme inconnu	COMMUNITY	ROUCH R		Collecte créée suite à introduction lot matériel externe de litérature	1978-09-18	ROUCH R					1999	MAGNIEZ G	Morphologie	Stenasellus virei angelieri	Svireiangelieri				Arthropoda	Malacostraca	Isopoda	Stenasellidae	Stenasellus		virei	angelieri	Subspecies	accepted	Magniez, 1968	Stenasellus virei angelieri Magniez, 1968			STENASELLUS_VIREI_ANGELIERI|BURRORI1_197809	Literature	MALARD F	Quelques individus (1-5)		1 Femelle 8 Juveniles le 15/09/78 et 1 Femelle 3 Juveniles le 18/09/1978	Magniez G. 1999. Isopodes Aselloides stygobies d Espagne, IV. Stenasellidae: taxonomie, histoire evolutive et biogeographie. Beaufortia, 49(11), 115-139.	Eyeless	Unpigmented							
3168	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	RIO CARDONER LLOBREGAT	CARDONER	41,6797	1,8529	1	Nearest locality	Decimal degrees WGS84			SPAIN		CASTELLGAL├ì	BARCELONA	ZONE HYPORHEIQUE	ZONE HYPORHEIQUE		CARDONER_197809	Biotic sampling	1978-09-17			SONDAGE BOU ROUCH	FORMOL	Programme inconnu	COMMUNITY	ROUCH R		Collecte créée suite à introduction lot matériel externe de litérature	1978-09-17	ROUCH R					1999	MAGNIEZ G	Morphologie	Stenasellus virei angelieri	Svireiangelieri				Arthropoda	Malacostraca	Isopoda	Stenasellidae	Stenasellus		virei	angelieri	Subspecies	accepted	Magniez, 1968	Stenasellus virei angelieri Magniez, 1968			STENASELLUS_VIREI_ANGELIERI|CARDONER_197809	Literature	MALARD F	Une dizaine d'individus (6-10)		2 Femelles 4 Juveniles	Magniez G. 1999. Isopodes Aselloides stygobies d Espagne, IV. Stenasellidae: taxonomie, histoire evolutive et biogeographie. Beaufortia, 49(11), 115-139.	Eyeless	Unpigmented							
3169	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	COVA DE LA TORRE	COVATORR	42,074	2,51128	0,1	Nearest locality	Decimal degrees WGS84			SPAIN		SAINT FELIU DE PALLAROLS	GERONA	AQUIFERE KARSTIQUE	GROTTE		COVATORR_197603	Biotic sampling	1976-03-20			0 - INCONNU	FORMOL	Programme inconnu	STENASELLIDAE|INCONNU	BELLES X			1976-03-20	BELLES X						INCONNU	Morphologie	Stenasellus virei angelieri	Svireiangelieri				Arthropoda	Malacostraca	Isopoda	Stenasellidae	Stenasellus		virei	angelieri	Subspecies	accepted	Magniez, 1968	Stenasellus virei angelieri Magniez, 1968			STENASELLUS_VIREI_ANGELIERI|COVATORR_197603	Literature	MALARD F	Un seul individu		1 Male	Magniez G. 1999. Isopodes Aselloides stygobies d Espagne, IV. Stenasellidae: taxonomie, histoire evolutive et biogeographie. Beaufortia, 49(11), 115-139.	Eyeless	Unpigmented							
3170	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	AVENC DELS POUETONS	POUETONS	41,5926	1,83724	0,1	Nearest locality	Decimal degrees WGS84			SPAIN		MONTSERRAT	BARCELONA	AQUIFERE KARSTIQUE	GROTTE		POUETONS_197010	Biotic sampling	1970-10-25			0 - INCONNU	FORMOL	Programme inconnu	STENASELLIDAE|INCONNU	GARCIA N			1970-10-25	GARCIA N						INCONNU	Morphologie	Stenasellus virei angelieri	Svireiangelieri				Arthropoda	Malacostraca	Isopoda	Stenasellidae	Stenasellus		virei	angelieri	Subspecies	accepted	Magniez, 1968	Stenasellus virei angelieri Magniez, 1968			STENASELLUS_VIREI_ANGELIERI|POUETONS_197010	Literature	MALARD F	Quelques individus (1-5)		1 Femelle poche vide 1 Femelle	Magniez G. 1999. Isopodes Aselloides stygobies d Espagne, IV. Stenasellidae: taxonomie, histoire evolutive et biogeographie. Beaufortia, 49(11), 115-139.	Eyeless	Unpigmented							
3171	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	RIO FLUVIA	RIFLUVIA	42,19504	2,69622	1	Nearest locality	Decimal degrees WGS84			SPAIN		BESALU	GIRONA	ZONE HYPORHEIQUE	ZONE HYPORHEIQUE		RIFLUVIA_197809	Biotic sampling	1978-09-21			SONDAGE BOU ROUCH	FORMOL	Programme inconnu	COMMUNITY	ROUCH R			1978-09-21	ROUCH R					1999	MAGNIEZ G	Morphologie	Stenasellus virei angelieri	Svireiangelieri				Arthropoda	Malacostraca	Isopoda	Stenasellidae	Stenasellus		virei	angelieri	Subspecies	accepted	Magniez, 1968	Stenasellus virei angelieri Magniez, 1968			STENASELLUS_VIREI_ANGELIERI|RIFLUVIA_197809	Literature	MALARD F	Plusierus dizaines d'individus (11-100)		3 Males 2 Femelles poche vide 3 Femelles 34 Juveniles	Magniez G. 1999. Isopodes Aselloides stygobies d Espagne, IV. Stenasellidae: taxonomie, histoire evolutive et biogeographie. Beaufortia, 49(11), 115-139.	Eyeless	Unpigmented							
3172	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	RIO MUGA	RIOMUGA	42,3061	2,71635	0,1	Nearest locality	Decimal degrees WGS84			SPAIN		ALBANYA	GIRONA	ZONE HYPORHEIQUE	ZONE HYPORHEIQUE		RIOMUGA_197809	Biotic sampling	1978-09-19			SONDAGE BOU ROUCH	FORMOL	Programme inconnu	COMMUNITY	ROUCH R			1978-09-19	ROUCH R					1999	MAGNIEZ G	Morphologie	Stenasellus virei angelieri	Svireiangelieri				Arthropoda	Malacostraca	Isopoda	Stenasellidae	Stenasellus		virei	angelieri	Subspecies	accepted	Magniez, 1968	Stenasellus virei angelieri Magniez, 1968			STENASELLUS_VIREI_ANGELIERI|RIOMUGA_197809	Literature	MALARD F	Quelques individus (1-5)		2 Juveniles	Magniez G. 1999. Isopodes Aselloides stygobies d Espagne, IV. Stenasellidae: taxonomie, histoire evolutive et biogeographie. Beaufortia, 49(11), 115-139.	Eyeless	Unpigmented							
3173	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	COVA SIMANYA (EL MONTCAU)	SIMANYAC	41,6781	2,0032	0,1	Nearest locality	Decimal degrees WGS84			SPAIN		MURA	BARCELONA	AQUIFERE KARSTIQUE	GROTTE		SIMANYAC_196611	Biotic sampling	1966-11-06			0 - INCONNU	FORMOL	Programme inconnu	STENASELLIDAE|INCONNU	RIBERA C|ESCOLA O			1966-11-06	RIBERA C|ESCOLA O					1978	ESCOLA O	Morphologie	Stenasellus virei angelieri	Svireiangelieri				Arthropoda	Malacostraca	Isopoda	Stenasellidae	Stenasellus		virei	angelieri	Subspecies	accepted	Magniez, 1968	Stenasellus virei angelieri Magniez, 1968			STENASELLUS_VIREI_ANGELIERI|SIMANYAC_196611	Literature	MALARD F	NA			Escola O. 1978. Noves localitzacions de Stenasellus virei a la peninsula iberica, especialment a Catalunya. Bull. Inst. Cat. Hist. Nat., 42(Sec. Zool. 2), 119-122.	Eyeless	Unpigmented							
