CollCode;AssBy;VerbLoc;LocID;Lat;Long;LatLongP;Country;CountryCod;IdenVer;Phylum;Class;Order;Family;Genus;Species;TaxRank;TaxStat;OccID;BasRec;RefBy
World Asellidae Database;Florian Malard;MAILLAT HYPORHEIQUE RIVIERE OIGNIN;MAILLAHY;46.12834114;5.53842328;0.001;FRANCE;;Proasellus valdensis;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;valdensis;Species;accepted;PROASELLUS_VALDENSIS|MAILLAHY_200205;Literature;MALARD F
World Asellidae Database;Florian Malard;PAMPIER HYPORHEIQUE RIVIERE SURAN;PAMPIERH;46.0715419;5.33477568;0.001;FRANCE;;Proasellus valdensis;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;valdensis;Species;accepted;PROASELLUS_VALDENSIS|PAMPIERH_200205;Literature;MALARD F
World Asellidae Database;Florian Malard;SOURCE DE LA SARSOUILLE;SARSOUIL;46.25404532;5.70021783;0.001;FRANCE;;Proasellus valdensis;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;valdensis;Species;accepted;PROASELLUS_VALDENSIS|SARSOUIL_200303;Literature;MALARD F
World Asellidae Database;Florian Malard;ALBARINE PONT DE LA VIOLETTE;VIOLETTE;45.93552;5.53059;0.001;FRANCE;;Proasellus valdensis;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;valdensis;Species;accepted;PROASELLUS_VALDENSIS|VIOLETTE_200205;Literature;MALARD F
World Asellidae Database;Florian Malard;SOURCE DU PLA DES CLAYES LOMPNAS;SPCLAYES;45.81465;5.50983;0.001;FRANCE;;Proasellus valdensis;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;valdensis;Species;accepted;PROASELLUS_VALDENSIS|SPCLAYES_200405;Preserved specimen;MALARD F
World Asellidae Database;Florian Malard;SOURCE CAPTEE DE LA PRAIRIE DE POIZAT;SPPOIZAT;46.13582;5.69075;0.001;FRANCE;;Proasellus valdensis;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;valdensis;Species;accepted;PROASELLUS_VALDENSIS|SPPOIZAT_200406;Preserved specimen;MALARD F
World Asellidae Database;Florian Malard;GROTTE DE LA DIAU;GRODIAU;45.958018;6.282801;0.001;FRANCE;;Proasellus valdensis;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;valdensis;Species;accepted;PROASELLUS_VALDENSIS|GRODIAU_202208;Preserved specimen;MALARD F
World Asellidae Database;Florian Malard;GROTTE DE LA FONTAINE SAINT JOSEPH;JOSEPHGR;45.781122;5.285033;0.001;FRANCE;;Proasellus valdensis;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;valdensis;Species;accepted;PROASELLUS_VALDENSIS|JOSEPHGR_201909;Preserved specimen;MALARD F
World Asellidae Database;Florian Malard;GROTTE DU MOULIN VILLARD SAINT SAUVEUR JURA FRANCE;MOULINCA;46.352172;5.90633;0.001;FRANCE;;Proasellus valdensis;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;valdensis;Species;accepted;PROASELLUS_VALDENSIS|MOULINCA_202207;Preserved specimen;MALARD F
World Asellidae Database;Florian Malard;GROTTE DU POTENTIEL ZERO;POZEROCA;46.1309;6.94841;0.001;SWITZERLAND;;Proasellus valdensis;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;valdensis;Species;accepted;PROASELLUS_VALDENSIS|POZEROCA_202109;Preserved specimen;MALARD F
World Asellidae Database;Florian Malard;RIVIERE SOUTERRAINE DU CHAPEAU DE GENDARME LICQ;CHAPGEN;43.08333;-0.872778;0.001;FRANCE;;Proasellus vandeli;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;vandeli;Species;accepted;PROASELLUS_VANDELI|CHAPGEN_200811;Preserved specimen;MALARD F
World Asellidae Database;Florian Malard;GROTTE DE LAMINA CHILOVA CHAACHI CHILOUAKA AUSSURUCQ;LAMINA;43.14528;-0.925833;0.001;FRANCE;;Proasellus vandeli;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;vandeli;Species;accepted;PROASELLUS_VANDELI|LAMINA_200811;Preserved specimen;MALARD F
World Asellidae Database;Florian Malard;RUISSEAU SOUTERRAIN D ARBOUET;ARBOUETR;43.3713;-0.99033;0.100;FRANCE;;Proasellus vandeli;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;vandeli;Species;accepted;PROASELLUS_VANDELI|ARBOUETR_196900;Literature;MALARD F
World Asellidae Database;Florian Malard;GROTTE DE LAMINA CHILOVA CHAACHI CHILOUAKA AUSSURUCQ;LAMINA;43.14528;-0.925833;0.001;FRANCE;;Proasellus vandeli;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;vandeli;Species;accepted;PROASELLUS_VANDELI|LAMINA_196900;Literature;MALARD F
World Asellidae Database;Florian Malard;GROTTE DE UTHURRIAGUE;UTHURRIA;43.233861;-0.917346;0.001;FRANCE;;Proasellus vandeli;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;vandeli;Species;accepted;PROASELLUS_VANDELI|UTHURRIA_196200;Literature;MALARD F
World Asellidae Database;Florian Malard;GROTTE DE UTHURRIAGUE;UTHURRIA;43.233861;-0.917346;0.001;FRANCE;;Proasellus vandeli;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;vandeli;Species;accepted;PROASELLUS_VANDELI|UTHURRIA_196900;Literature;MALARD F
World Asellidae Database;Florian Malard;RIVIERE SOUTERRAINE DU CHAPEAU DE GENDARME LICQ;CHAPGEN;43.08333;-0.872778;0.001;FRANCE;;Proasellus vandeli;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;vandeli;Species;accepted;PROASELLUS_VANDELI|CHAPGEN_000000;Literature;MALARD F
World Asellidae Database;Florian Malard;GROTTE DE UTHURRIAGUE;UTHURRIA;43.233861;-0.917346;0.001;FRANCE;;Proasellus vandeli;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;vandeli;Species;accepted;PROASELLUS_VANDELI|UTHURRIA_201005;Preserved specimen;MALARD F
World Asellidae Database;Florian Malard;RUISSEAU SOUTERRAIN D ARBOUET;ARBOUETR;43.3713;-0.99033;0.100;FRANCE;;Proasellus vandeli;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;vandeli;Species;accepted;PROASELLUS_VANDELI|ARBOUETR_196507;Literature;MALARD F
World Asellidae Database;Florian Malard;GROTTE DE LAMINA CHILOVA CHAACHI CHILOUAKA AUSSURUCQ;LAMINA;43.14528;-0.925833;0.001;FRANCE;;Proasellus vandeli;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;vandeli;Species;accepted;PROASELLUS_VANDELI|LAMINA_196507;Literature;MALARD F
World Asellidae Database;Florian Malard;GROTTE DE UTHURRIAGUE;UTHURRIA;43.233861;-0.917346;0.001;FRANCE;;Proasellus vandeli;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;vandeli;Species;accepted;PROASELLUS_VANDELI|UTHURRIA_196507;Literature;MALARD F
World Asellidae Database;Florian Malard;MONTE DA VOLTA PRES D OURIQUE;MONTEVOL;37.6499;-8.22359;0.100;PORTUGAL;;Proasellus variegatus;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;variegatus;Species;accepted;PROASELLUS_VARIEGATUS|MONTEVOL_198104;Literature;MALARD F
World Asellidae Database;Florian Malard;MONTE DA VOLTA PRES D OURIQUE;MONTEVOL;37.6499;-8.22359;0.100;PORTUGAL;;Proasellus variegatus;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;variegatus;Species;accepted;PROASELLUS_VARIEGATUS|MONTEVOL_198203;Literature;MALARD F
World Asellidae Database;Florian Malard;PUITS A PRES D OURIQUE;WAOURIQU;37.6499;-8.22359;0.100;PORTUGAL;;Proasellus variegatus;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;variegatus;Species;accepted;PROASELLUS_VARIEGATUS|WAOURIQU_198104;Literature;MALARD F
World Asellidae Database;Florian Malard;PUITS B PRES D OURIQUE;WBOURIQU;37.6499;-8.22359;0.100;PORTUGAL;;Proasellus variegatus;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;variegatus;Species;accepted;PROASELLUS_VARIEGATUS|WBOURIQU_198203;Literature;MALARD F
World Asellidae Database;Florian Malard;AMBIENTE IPORREICO NEL FIUME MELFA. ALL ALTEZZA DEL L ABITATO DI ROCCASECCA (FROSINONE LAZIO);CKMAP081;41.58841;13.62062;0.100;ITALY;;Proasellus vignai;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;vignai;Species;accepted;PROASELLUS_VIGNAI|CKMAP081_196900;Literature;MALARD F
World Asellidae Database;Florian Malard;AMBIENTE IPORREICO NEL FIUME MELFA. ALL ALTEZZA DEL L ABITATO DI ROCCASECCA (FROSINONE LAZIO);CKMAP081;41.58841;13.62062;0.100;ITALY;;Proasellus vignai;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;vignai;Species;accepted;PROASELLUS_VIGNAI|CKMAP081_196905;Literature;MALARD F
World Asellidae Database;Florian Malard;MANANTIAL DE ITURGOYEN;ITURGOYE;43.36246;-2.70239;0.001;SPAIN;;Proasellus vizcayensis;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;vizcayensis;Species;accepted;PROASELLUS_VIZCAYENSIS|ITURGOYE_198406;Literature;MALARD F
World Asellidae Database;Florian Malard;PRADIELIS;PRADIELI;46.28929;13.26858;0.001;ITALY;;Proasellus vulgaris;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;vulgaris;Species;accepted;PROASELLUS_N_SP_PRADIELIS|PRADIELI_201405;Preserved specimen;MALARD F
World Asellidae Database;Florian Malard;HYPORHEIC ZONE AND PHREATIC WATER ALONG THE SAVA RIVER NEAR BERICEVO;BERICEVO;46.083517;14.562022;0.001;SLOVENIA;;Proasellus vulgaris;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;vulgaris;Species;accepted;PROASELLUS_VULGARIS|BERICEVO_201505;Preserved specimen;MALARD F
World Asellidae Database;Florian Malard;PHREATIC WATER ALONG THE SAVA RIVER NEAR SREDNJE GAMELJNE;SREDNJE;46.115597;14.474961;0.001;SLOVENIA;;Proasellus vulgaris;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;vulgaris;Species;accepted;PROASELLUS_VULGARIS|SREDNJE_201505;Preserved specimen;MALARD F
World Asellidae Database;Florian Malard;PHREATIC WATER ALONG THE SAVA RIVER NEAR KLECE PRI DOLU;KLECEDOL;46.079056;14.658694;0.001;SLOVENIA;;Proasellus vulgaris;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;vulgaris;Species;accepted;PROASELLUS_VULGARIS|KLECEDOL_201505;Preserved specimen;MALARD F
World Asellidae Database;Florian Malard;HYPORHEIC ZONE AND PHREATIC WATER ALONG THE SAVA RIVER NEAR MEDVODE;MEDVODE;46.137381;14.417283;0.001;SLOVENIA;;Proasellus vulgaris;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;vulgaris;Species;accepted;PROASELLUS_VULGARIS|MEDVODE_201505;Preserved specimen;MALARD F
World Asellidae Database;Florian Malard;SORGENTE MUSTIG. CASE POTCLADIE (VEDRONZA). COM. LUESEVERA (UD);CKMAP391;46.26515;13.24852;0.100;ITALY;;Proasellus vulgaris;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;vulgaris;Species;accepted;PROASELLUS_VULGARIS_AFF|CKMAP391_198900;Literature;MALARD F
World Asellidae Database;Florian Malard;T. TORRE (UD/056). PONTE DI NIMIS;CKMAP453;46.17519;13.25137;0.100;ITALY;;Proasellus vulgaris;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;vulgaris;Species;accepted;PROASELLUS_VULGARIS_AFF|CKMAP453_199200;Literature;MALARD F
World Asellidae Database;Florian Malard;T. TORRE. CENTRALINA IDROELETTRICA A MONTE DI PRADIELIS;CKMAP454;46.26515;13.24852;0.100;ITALY;;Proasellus vulgaris;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;vulgaris;Species;accepted;PROASELLUS_VULGARIS_AFF|CKMAP454_199200;Literature;MALARD F
World Asellidae Database;Florian Malard;T. TORRE. PONTE DI NIMIS;CKMAP455;46.17519;13.25137;0.100;ITALY;;Proasellus vulgaris;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;vulgaris;Species;accepted;PROASELLUS_VULGARIS_AFF|CKMAP455_199200;Literature;MALARD F
World Asellidae Database;Florian Malard;FUZINE;FUZINE;46.0487;14.5601;0.001;SLOVENIA;;Proasellus vulgaris;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;vulgaris;Species;accepted;PROASELLUS_VULGARIS|FUZINE_000000;Literature;MALARD F
World Asellidae Database;Florian Malard;HUDOURNIK;HUDOURN1;45.89186;14.59986;0.001;SLOVENIA;;Proasellus vulgaris;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;vulgaris;Species;accepted;PROASELLUS_VULGARIS|HUDOURN1_000000;Literature;MALARD F
World Asellidae Database;Florian Malard;LJUBLJANA;LJUBLJA1;46.08649;14.69031;0.001;SLOVENIA;;Proasellus vulgaris;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;vulgaris;Species;accepted;PROASELLUS_VULGARIS|LJUBLJA1_000000;Literature;MALARD F
World Asellidae Database;Florian Malard;ROGOVILA;ROGOVILA;45.94497;14.57135;0.001;SLOVENIA;;Proasellus vulgaris;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;vulgaris;Species;accepted;PROASELLUS_VULGARIS|ROGOVILA_000000;Literature;MALARD F
World Asellidae Database;Florian Malard;SAVA RIVER IN CRNUCE (BOU-ROUCH SAMPLING);SAVACRNU;46.10071;14.51909;0.010;SLOVENIA;;Proasellus vulgaris;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;vulgaris;Species;accepted;PROASELLUS_VULGARIS|SAVACRNU_000000;Literature;MALARD F
World Asellidae Database;Florian Malard;CODE STATION SLOVEN50;SLOVEN50;46.10007;14.96396;0.100;SLOVENIA;;Proasellus vulgaris;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;vulgaris;Species;accepted;PROASELLUS_VULGARIS|SLOVEN50_000000;Literature;MALARD F
World Asellidae Database;Florian Malard;CODE STATION SLOVEN51;SLOVEN51;45.84492;14.67552;0.100;SLOVENIA;;Proasellus vulgaris;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;vulgaris;Species;accepted;PROASELLUS_VULGARIS|SLOVEN51_000000;Literature;MALARD F
World Asellidae Database;Florian Malard;CODE STATION SLOVEN71;SLOVEN71;45.94892;14.46429;0.100;SLOVENIA;;Proasellus vulgaris;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;vulgaris;Species;accepted;PROASELLUS_VULGARIS|SLOVEN71_000000;Literature;MALARD F
World Asellidae Database;Florian Malard;CODE STATION SLOVEN72;SLOVEN72;45.91673;14.57692;0.100;SLOVENIA;;Proasellus vulgaris;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;vulgaris;Species;accepted;PROASELLUS_VULGARIS|SLOVEN72_000000;Literature;MALARD F
World Asellidae Database;Florian Malard;NORTONBRUNNEN BEI STRAHOMER;STRAHOME;45.94382;14.4925;0.001;SLOVENIA;;Proasellus vulgaris;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;vulgaris;Species;accepted;PROASELLUS_VULGARIS|STRAHOME_000000;Literature;MALARD F
World Asellidae Database;Florian Malard;TOMACEVO;TOMACEVO;46.08312;14.54531;0.001;SLOVENIA;;Proasellus vulgaris;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;vulgaris;Species;accepted;PROASELLUS_VULGARIS|TOMACEVO_000000;Literature;MALARD F
World Asellidae Database;Florian Malard;ZELIMELJSKA JAMA BEI ZELIMLJE (SUDRAND DES BECKENS VON LJUBLJANA);ZELIMJAM;45.9176;14.5701;0.100;SLOVENIA;;Proasellus vulgaris;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;vulgaris;Species;accepted;PROASELLUS_VULGARIS|ZELIMJAM_000000;Literature;MALARD F
World Asellidae Database;Florian Malard;SAVA RIVER DOVJEZ;DOVJEZ;46.11553;14.47483;0.001;SLOVENIA;;Proasellus vulgaris;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;vulgaris;Species;accepted;PROASELLUS_SP1|DOVJEZ_200910;Preserved specimen;MALARD F
World Asellidae Database;Florian Malard;SAVA RIVER DOVJEZ;DOVJEZ;46.11553;14.47483;0.001;SLOVENIA;;Proasellus vulgaris;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;vulgaris;Species;accepted;PROASELLUS_SP2|DOVJEZ_200910;Preserved specimen;MALARD F
World Asellidae Database;Florian Malard;SAVA RIVER DOVJEZ;DOVJEZ;46.11553;14.47483;0.001;SLOVENIA;;Proasellus vulgaris;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;vulgaris;Species;accepted;PROASELLUS_VULGARIS|DOVJEZ_200910;Preserved specimen;MALARD F
World Asellidae Database;Florian Malard;SORGENTE MUSTIG. CASE POTCLADIE (VEDRONZA). COM. LUESEVERA (UD);CKMAP391;46.26515;13.24852;0.100;ITALY;;Proasellus vulgaris;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;vulgaris;Species;accepted;PROASELLUS_VULGARIS|CKMAP391_198907;Literature;MALARD F
World Asellidae Database;Florian Malard;T. TORRE. CENTRALINA IDROELETTRICA A MONTE DI PRADIELIS;CKMAP454;46.26515;13.24852;0.100;ITALY;;Proasellus vulgaris;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;vulgaris;Species;accepted;PROASELLUS_VULGARIS|CKMAP454_199209;Literature;MALARD F
World Asellidae Database;Florian Malard;QUELLEN BEI LAZE/SAVA;LAZESAVA;46.08776;14.69078;0.100;SLOVENIA;;Proasellus vulgaris;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;vulgaris;Species;accepted;PROASELLUS_VULGARIS|LAZESAVA_196405;Literature;MALARD F
World Asellidae Database;Florian Malard;QUELLE BEI ROGOVILLA BEI ZELIMLJE;ROGOVILL;45.9176;14.5701;0.100;SLOVENIA;;Proasellus vulgaris;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;vulgaris;Species;accepted;PROASELLUS_VULGARIS|ROGOVILL_195907;Literature;MALARD F
World Asellidae Database;Florian Malard;SAVA RIVER IN SNEBRJE (PHREATIC SITE);SAVASNEB;46.07808;14.56943;0.010;SLOVENIA;;Proasellus vulgaris;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;vulgaris;Species;accepted;PROASELLUS_VULGARIS|SAVASNEB_200412;Literature;MALARD F
World Asellidae Database;Florian Malard;SAVA RIVER IN TOMACEVO (BOU-ROUCH SAMPLING);SAVATOMA;46.0804;14.53494;0.100;SLOVENIA;;Proasellus vulgaris;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;vulgaris;Species;accepted;PROASELLUS_VULGARIS|SAVATOMA_200412;Literature;MALARD F
World Asellidae Database;Florian Malard;ZELIMELJSKA JAMA BEI ZELIMLJE (SUDRAND DES BECKENS VON LJUBLJANA);ZELIMJAM;45.9176;14.5701;0.100;SLOVENIA;;Proasellus vulgaris;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;vulgaris;Species;accepted;PROASELLUS_VULGARIS|ZELIMJAM_195907;Literature;MALARD F
World Asellidae Database;Florian Malard;INTERSTICIAL OF SAVA RIVER DEPTH 1M;HYPOSAVA;46.114405;14.485265;0.100;SLOVENIA;;Proasellus vulgaris;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;vulgaris;Species;accepted;PROASELLUS_VULGARIS|HYPOSAVA_200910;Preserved specimen;MALARD F
World Asellidae Database;Florian Malard;T. TORRE. PONTE DI NIMIS;CKMAP455;46.17519;13.25137;0.100;ITALY;;Proasellus vulgaris;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;vulgaris;Species;accepted;PROASELLUS_VULGARIS_AFF|CKMAP455_199209;Literature;MALARD F
World Asellidae Database;Florian Malard;NORTONBRUNNEN BEI STRAHOMER;STRAHOME;45.94382;14.4925;0.001;SLOVENIA;;Proasellus vulgaris;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;vulgaris;Species;accepted;PROASELLUS_VULGARIS|STRAHOME_195508;Literature;MALARD F
World Asellidae Database;Florian Malard;SPRING V DRAGI I;DRAGI1SP;45.93316499;14.55010679;0.001;SLOVENIA;;Proasellus vulgaris;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;vulgaris;Species;accepted;PROASELLUS_VULGARIS|DRAGI1SP_200207;Literature;MALARD F
World Asellidae Database;Florian Malard;SPRING DREMAVSCICE;DREMAVSC;45.94695359;14.56804949;0.001;SLOVENIA;;Proasellus vulgaris;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;vulgaris;Species;accepted;PROASELLUS_VULGARIS|DREMAVSC_200207;Literature;MALARD F
World Asellidae Database;Florian Malard;ISKA HYPO1;ISKAHY01;45.90188639;14.49237629;0.001;SLOVENIA;;Proasellus vulgaris;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;vulgaris;Species;accepted;PROASELLUS_VULGARIS|ISKAHY01_200205;Literature;MALARD F
World Asellidae Database;Florian Malard;ISKA HYPO2;ISKAHY02;45.90593769;14.49298399;0.001;SLOVENIA;;Proasellus vulgaris;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;vulgaris;Species;accepted;PROASELLUS_VULGARIS|ISKAHY02_200205;Literature;MALARD F
World Asellidae Database;Florian Malard;ISKA HYPO3;ISKAHY03;45.91045709;14.49777569;0.001;SLOVENIA;;Proasellus vulgaris;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;vulgaris;Species;accepted;PROASELLUS_VULGARIS|ISKAHY03_200206;Literature;MALARD F
World Asellidae Database;Florian Malard;ISKA HYPO4;ISKAHY04;45.91272159;14.50129939;0.001;SLOVENIA;;Proasellus vulgaris;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;vulgaris;Species;accepted;PROASELLUS_VULGARIS|ISKAHY04_200206;Literature;MALARD F
World Asellidae Database;Florian Malard;ISKA PHREAT1;ISKAPHR1;45.90188639;14.49237629;0.001;SLOVENIA;;Proasellus vulgaris;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;vulgaris;Species;accepted;PROASELLUS_VULGARIS|ISKAPHR1_200205;Literature;MALARD F
World Asellidae Database;Florian Malard;ISKA PHREAT2;ISKAPHR2;45.90593769;14.49298399;0.001;SLOVENIA;;Proasellus vulgaris;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;vulgaris;Species;accepted;PROASELLUS_VULGARIS|ISKAPHR2_200205;Literature;MALARD F
World Asellidae Database;Florian Malard;ISKA PHREAT4;ISKAPHR4;45.91272159;14.50129939;0.001;SLOVENIA;;Proasellus vulgaris;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;vulgaris;Species;accepted;PROASELLUS_VULGARIS|ISKAPHR4_200206;Literature;MALARD F
World Asellidae Database;Florian Malard;ISKA PHREAT6;ISKAPHR6;45.92893919;14.51733359;0.001;SLOVENIA;;Proasellus vulgaris;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;vulgaris;Species;accepted;PROASELLUS_VULGARIS|ISKAPHR6_200206;Literature;MALARD F
World Asellidae Database;Florian Malard;ISKA PHREAT7;ISKAPHR7;45.93629249;14.51587809;0.001;SLOVENIA;;Proasellus vulgaris;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;vulgaris;Species;accepted;PROASELLUS_VULGARIS|ISKAPHR7_200206;Literature;MALARD F
World Asellidae Database;Florian Malard;ISKA PHREAT9;ISKAPHR9;45.94098259;14.50171929;0.001;SLOVENIA;;Proasellus vulgaris;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;vulgaris;Species;accepted;PROASELLUS_VULGARIS|ISKAPHR9_200206;Literature;MALARD F
World Asellidae Database;Florian Malard;SPRING V PODREBRI;PRODREBR;45.92247359;14.57790409;0.001;SLOVENIA;;Proasellus vulgaris;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;vulgaris;Species;accepted;PROASELLUS_VULGARIS|PRODREBR_200207;Literature;MALARD F
World Asellidae Database;Florian Malard;ZELIMELJSCICA HYPO1;ZELIMHY1;45.87149299;14.60480019;0.001;SLOVENIA;;Proasellus vulgaris;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;vulgaris;Species;accepted;PROASELLUS_VULGARIS|ZELIMHY1_200205;Literature;MALARD F
World Asellidae Database;Florian Malard;ZELIMELJSCICA HYPO2;ZELIMHY2;45.88439939;14.59575789;0.001;SLOVENIA;;Proasellus vulgaris;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;vulgaris;Species;accepted;PROASELLUS_VULGARIS|ZELIMHY2_200205;Literature;MALARD F
World Asellidae Database;Florian Malard;ZELIMELJSCICA HYPO8;ZELIMHY8;45.92157389;14.57791089;0.001;SLOVENIA;;Proasellus vulgaris;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;vulgaris;Species;accepted;PROASELLUS_VULGARIS|ZELIMHY8_200205;Literature;MALARD F
